run,type,module,name,attrname,attrvalue,value,count,sumweights,mean,stddev,min,max
PUB_T60-1-20260914-20:35:22-2347,attr,ApplicationStrategyNetwork.sensor[6].app[0],packetSent:count,source,packetSent,,,,,,,
PUB_T60-1-20260914-20:35:22-2347,attr,ApplicationStrategyNetwork.sensor[6].app[0],packetSent:count,title,"packets sent, count",,,,,,,
PUB_T60-1-20260914-20:35:22-2347,scalar,ApplicationStrategyNetwork.sensor[7].app[0],packetSent:count,,,10,,,,,,
PUB_T60-1-20260914-20:35:22-2347,attr,ApplicationStrategyNetwork.sensor[7].app[0],packetSent:count,interpolationmode,none,,,,,,,
PUB_T60-1-20260914-20:35:22-2347,attr,ApplicationStrategyNetwork.sensor[7].app[0],packetSent:count,recordingmode,count,,,,,,,
PUB_T60-1-20260914-20:35:22-2347,attr,ApplicationStrategyNetwork.sensor[7].app[0],packetSent:count,source,packetSent,,,,,,,
PUB_T60-1-20260914-20:35:22-2347,attr,ApplicationStrategyNetwork.sensor[7].app[0],packetSent:count,title,"packets sent, count",,,,,,,
PUB_T60-1-20260914-20:35:22-2347,scalar,ApplicationStrategyNetwork.sensor[8].app[0],packetSent:count,,,10,,,,,,
PUB_T60-1-20260914-20:35:22-2347,attr,ApplicationStrategyNetwork.sensor[8].app[0],packetSent:count,interpolationmode,none,,,,,,,
PUB_T60-1-20260914-20:35:22-2347,attr,ApplicationStrategyNetwork.sensor[8].app[0],packetSent:count,recordingmode,count,,,,,,,
PUB_T60-1-20260914-20:35:22-2347,attr,ApplicationStrategyNetwork.sensor[8].app[0],packetSent:count,source,packetSent,,,,,,,
PUB_T60-1-20260914-20:35:22-2347,attr,ApplicationStrategyNetwork.sensor[8].app[0],packetSent:count,title,"packets sent, count",,,,,,,
PUB_T60-1-20260914-20:35:22-2347,scalar,ApplicationStrategyNetwork.sensor[9].app[0],packetSent:count,,,10,,,,,,
PUB_T60-1-20260914-20:35:22-2347,attr,ApplicationStrategyNetwork.sensor[9].app[0],packetSent:count,interpolationmode,none,,,,,,,
PUB_T60-1-20260914-20:35:22-2347,attr,ApplicationStrategyNetwork.sensor[9].app[0],packetSent:count,recordingmode,count,,,,,,,
PUB_T60-1-20260914-20:35:22-2347,attr,ApplicationStrategyNetwork.sensor[9].app[0],packetSent:count,source,packetSent,,,,,,,
PUB_T60-1-20260914-20:35:22-2347,attr,ApplicationStrategyNetwork.sensor[9].app[0],packetSent:count,title,"packets sent, count",,,,,,,
PUB_T60-1-20260914-20:35:22-2347,scalar,ApplicationStrategyNetwork.sensor[10].app[0],packetSent:count,,,10,,,,,,
PUB_T60-1-20260914-20:35:22-2347,attr,ApplicationStrategyNetwork.sensor[10].app[0],packetSent:count,interpolationmode,none,,,,,,,
PUB_T60-1-20260914-20:35:22-2347,attr,ApplicationStrategyNetwork.sensor[10].app[0],packetSent:count,recordingmode,count,,,,,,,
PUB_T60-1-20260914-20:35:22-2347,attr,ApplicationStrategyNetwork.sensor[10].app[0],packetSent:count,source,packetSent,,,,,,,
PUB_T60-1-20260914-20:35:22-2347,attr,ApplicationStrategyNetwork.sensor[10].app[0],packetSent:count,title,"packets sent, count",,,,,,,
PUB_T60-1-20260914-20:35:22-2347,scalar,ApplicationStrategyNetwork.sensor[11].app[0],packetSent:count,,,10,,,,,,
PUB_T60-1-20260914-20:35:22-2347,attr,ApplicationStrategyNetwork.sensor[11].app[0],packetSent:count,interpolationmode,none,,,,,,,
PUB_T60-1-20260914-20:35:22-2347,attr,ApplicationStrategyNetwork.sensor[11].app[0],packetSent:count,recordingmode,count,,,,,,,
PUB_T60-1-20260914-20:35:22-2347,attr,ApplicationStrategyNetwork.sensor[11].app[0],packetSent:count,source,packetSent,,,,,,,
PUB_T60-1-20260914-20:35:22-2347,attr,ApplicationStrategyNetwork.sensor[11].app[0],packetSent:count,title,"packets sent, count",,,,,,,
PUB_T60-1-20260914-20:35:22-2347,scalar,ApplicationStrategyNetwork.monitoringServer.app[0],packetReceived:count,,,120,,,,,,
PUB_T60-1-20260914-20:35:22-2347,attr,ApplicationStrategyNetwork.monitoringServer.app[0],packetReceived:count,interpolationmode,none,,,,,,,
PUB_T60-1-20260914-20:35:22-2347,attr,ApplicationStrategyNetwork.monitoringServer.app[0],packetReceived:count,recordingmode,count,,,,,,,
PUB_T60-1-20260914-20:35:22-2347,attr,ApplicationStrategyNetwork.monitoringServer.app[0],packetReceived:count,source,packetReceived,,,,,,,
PUB_T60-1-20260914-20:35:22-2347,attr,ApplicationStrategyNetwork.monitoringServer.app[0],packetReceived:count,title,"packets received, count",,,,,,,
PUB_T60-2-20260914-20:35:24-2352,scalar,ApplicationStrategyNetwork.sensor[0].app[0],packetSent:count,,,10,,,,,,
PUB_T60-2-20260914-20:35:24-2352,attr,ApplicationStrategyNetwork.sensor[0].app[0],packetSent:count,interpolationmode,none,,,,,,,
PUB_T60-2-20260914-20:35:24-2352,attr,ApplicationStrategyNetwork.sensor[0].app[0],packetSent:count,recordingmode,count,,,,,,,
PUB_T60-2-20260914-20:35:24-2352,attr,ApplicationStrategyNetwork.sensor[0].app[0],packetSent:count,source,packetSent,,,,,,,
PUB_T60-2-20260914-20:35:24-2352,attr,ApplicationStrategyNetwork.sensor[0].app[0],packetSent:count,title,"packets sent, count",,,,,,,
PUB_T60-2-20260914-20:35:24-2352,scalar,ApplicationStrategyNetwork.sensor[1].app[0],packetSent:count,,,10,,,,,,
PUB_T60-2-20260914-20:35:24-2352,attr,ApplicationStrategyNetwork.sensor[1].app[0],packetSent:count,interpolationmode,none,,,,,,,
PUB_T60-2-20260914-20:35:24-2352,attr,ApplicationStrategyNetwork.sensor[1].app[0],packetSent:count,recordingmode,count,,,,,,,
PUB_T60-2-20260914-20:35:24-2352,attr,ApplicationStrategyNetwork.sensor[1].app[0],packetSent:count,source,packetSent,,,,,,,
PUB_T60-2-20260914-20:35:24-2352,attr,ApplicationStrategyNetwork.sensor[1].app[0],packetSent:count,title,"packets sent, count",,,,,,,
PUB_T60-2-20260914-20:35:24-2352,scalar,ApplicationStrategyNetwork.sensor[2].app[0],packetSent:count,,,10,,,,,,
PUB_T60-2-20260914-20:35:24-2352,attr,ApplicationStrategyNetwork.sensor[2].app[0],packetSent:count,interpolationmode,none,,,,,,,
PUB_T60-2-20260914-20:35:24-2352,attr,ApplicationStrategyNetwork.sensor[2].app[0],packetSent:count,recordingmode,count,,,,,,,
PUB_T60-2-20260914-20:35:24-2352,attr,ApplicationStrategyNetwork.sensor[2].app[0],packetSent:count,source,packetSent,,,,,,,
PUB_T60-2-20260914-20:35:24-2352,attr,ApplicationStrategyNetwork.sensor[2].app[0],packetSent:count,title,"packets sent, count",,,,,,,
PUB_T60-2-20260914-20:35:24-2352,scalar,ApplicationStrategyNetwork.sensor[3].app[0],packetSent:count,,,10,,,,,,
PUB_T60-2-20260914-20:35:24-2352,attr,ApplicationStrategyNetwork.sensor[3].app[0],packetSent:count,interpolationmode,none,,,,,,,
PUB_T60-2-20260914-20:35:24-2352,attr,ApplicationStrategyNetwork.sensor[3].app[0],packetSent:count,recordingmode,count,,,,,,,
PUB_T60-2-20260914-20:35:24-2352,attr,ApplicationStrategyNetwork.sensor[3].app[0],packetSent:count,source,packetSent,,,,,,,
PUB_T60-2-20260914-20:35:24-2352,attr,ApplicationStrategyNetwork.sensor[3].app[0],packetSent:count,title,"packets sent, count",,,,,,,
PUB_T60-2-20260914-20:35:24-2352,scalar,ApplicationStrategyNetwork.sensor[4].app[0],packetSent:count,,,10,,,,,,
PUB_T60-2-20260914-20:35:24-2352,attr,ApplicationStrategyNetwork.sensor[4].app[0],packetSent:count,interpolationmode,none,,,,,,,
PUB_T60-2-20260914-20:35:24-2352,attr,ApplicationStrategyNetwork.sensor[4].app[0],packetSent:count,recordingmode,count,,,,,,,
PUB_T60-2-20260914-20:35:24-2352,attr,ApplicationStrategyNetwork.sensor[4].app[0],packetSent:count,source,packetSent,,,,,,,
PUB_T60-2-20260914-20:35:24-2352,attr,ApplicationStrategyNetwork.sensor[4].app[0],packetSent:count,title,"packets sent, count",,,,,,,
PUB_T60-2-20260914-20:35:24-2352,scalar,ApplicationStrategyNetwork.sensor[5].app[0],packetSent:count,,,10,,,,,,
PUB_T60-2-20260914-20:35:24-2352,attr,ApplicationStrategyNetwork.sensor[5].app[0],packetSent:count,interpolationmode,none,,,,,,,
PUB_T60-2-20260914-20:35:24-2352,attr,ApplicationStrategyNetwork.sensor[5].app[0],packetSent:count,recordingmode,count,,,,,,,
PUB_T60-2-20260914-20:35:24-2352,attr,ApplicationStrategyNetwork.sensor[5].app[0],packetSent:count,source,packetSent,,,,,,,
PUB_T60-2-20260914-20:35:24-2352,attr,ApplicationStrategyNetwork.sensor[5].app[0],packetSent:count,title,"packets sent, count",,,,,,,
PUB_T60-2-20260914-20:35:24-2352,scalar,ApplicationStrategyNetwork.sensor[6].app[0],packetSent:count,,,10,,,,,,
PUB_T60-2-20260914-20:35:24-2352,attr,ApplicationStrategyNetwork.sensor[6].app[0],packetSent:count,interpolationmode,none,,,,,,,
PUB_T60-2-20260914-20:35:24-2352,attr,ApplicationStrategyNetwork.sensor[6].app[0],packetSent:count,recordingmode,count,,,,,,,
PUB_T60-2-20260914-20:35:24-2352,attr,ApplicationStrategyNetwork.sensor[6].app[0],packetSent:count,source,packetSent,,,,,,,
PUB_T60-2-20260914-20:35:24-2352,attr,ApplicationStrategyNetwork.sensor[6].app[0],packetSent:count,title,"packets sent, count",,,,,,,
PUB_T60-2-20260914-20:35:24-2352,scalar,ApplicationStrategyNetwork.sensor[7].app[0],packetSent:count,,,10,,,,,,
PUB_T60-2-20260914-20:35:24-2352,attr,ApplicationStrategyNetwork.sensor[7].app[0],packetSent:count,interpolationmode,none,,,,,,,
PUB_T60-2-20260914-20:35:24-2352,attr,ApplicationStrategyNetwork.sensor[7].app[0],packetSent:count,recordingmode,count,,,,,,,
PUB_T60-2-20260914-20:35:24-2352,attr,ApplicationStrategyNetwork.sensor[7].app[0],packetSent:count,source,packetSent,,,,,,,
PUB_T60-2-20260914-20:35:24-2352,attr,ApplicationStrategyNetwork.sensor[7].app[0],packetSent:count,title,"packets sent, count",,,,,,,
PUB_T60-2-20260914-20:35:24-2352,scalar,ApplicationStrategyNetwork.sensor[8].app[0],packetSent:count,,,10,,,,,,
PUB_T60-2-20260914-20:35:24-2352,attr,ApplicationStrategyNetwork.sensor[8].app[0],packetSent:count,interpolationmode,none,,,,,,,
PUB_T60-2-20260914-20:35:24-2352,attr,ApplicationStrategyNetwork.sensor[8].app[0],packetSent:count,recordingmode,count,,,,,,,
PUB_T60-2-20260914-20:35:24-2352,attr,ApplicationStrategyNetwork.sensor[8].app[0],packetSent:count,source,packetSent,,,,,,,
PUB_T60-2-20260914-20:35:24-2352,attr,ApplicationStrategyNetwork.sensor[8].app[0],packetSent:count,title,"packets sent, count",,,,,,,
PUB_T60-2-20260914-20:35:24-2352,scalar,ApplicationStrategyNetwork.sensor[9].app[0],packetSent:count,,,10,,,,,,
PUB_T60-2-20260914-20:35:24-2352,attr,ApplicationStrategyNetwork.sensor[9].app[0],packetSent:count,interpolationmode,none,,,,,,,
PUB_T60-2-20260914-20:35:24-2352,attr,ApplicationStrategyNetwork.sensor[9].app[0],packetSent:count,recordingmode,count,,,,,,,
PUB_T60-2-20260914-20:35:24-2352,attr,ApplicationStrategyNetwork.sensor[9].app[0],packetSent:count,source,packetSent,,,,,,,
PUB_T60-2-20260914-20:35:24-2352,attr,ApplicationStrategyNetwork.sensor[9].app[0],packetSent:count,title,"packets sent, count",,,,,,,
PUB_T60-2-20260914-20:35:24-2352,scalar,ApplicationStrategyNetwork.sensor[10].app[0],packetSent:count,,,10,,,,,,
PUB_T60-2-20260914-20:35:24-2352,attr,ApplicationStrategyNetwork.sensor[10].app[0],packetSent:count,interpolationmode,none,,,,,,,
PUB_T60-2-20260914-20:35:24-2352,attr,ApplicationStrategyNetwork.sensor[10].app[0],packetSent:count,recordingmode,count,,,,,,,
PUB_T60-2-20260914-20:35:24-2352,attr,ApplicationStrategyNetwork.sensor[10].app[0],packetSent:count,source,packetSent,,,,,,,
PUB_T60-2-20260914-20:35:24-2352,attr,ApplicationStrategyNetwork.sensor[10].app[0],packetSent:count,title,"packets sent, count",,,,,,,
PUB_T60-2-20260914-20:35:24-2352,scalar,ApplicationStrategyNetwork.sensor[11].app[0],packetSent:count,,,10,,,,,,
PUB_T60-2-20260914-20:35:24-2352,attr,ApplicationStrategyNetwork.sensor[11].app[0],packetSent:count,interpolationmode,none,,,,,,,
PUB_T60-2-20260914-20:35:24-2352,attr,ApplicationStrategyNetwork.sensor[11].app[0],packetSent:count,recordingmode,count,,,,,,,
PUB_T60-2-20260914-20:35:24-2352,attr,ApplicationStrategyNetwork.sensor[11].app[0],packetSent:count,source,packetSent,,,,,,,
PUB_T60-2-20260914-20:35:24-2352,attr,ApplicationStrategyNetwork.sensor[11].app[0],packetSent:count,title,"packets sent, count",,,,,,,
PUB_T60-2-20260914-20:35:24-2352,scalar,ApplicationStrategyNetwork.monitoringServer.app[0],packetReceived:count,,,120,,,,,,
PUB_T60-2-20260914-20:35:24-2352,attr,ApplicationStrategyNetwork.monitoringServer.app[0],packetReceived:count,interpolationmode,none,,,,,,,
PUB_T60-2-20260914-20:35:24-2352,attr,ApplicationStrategyNetwork.monitoringServer.app[0],packetReceived:count,recordingmode,count,,,,,,,
PUB_T60-2-20260914-20:35:24-2352,attr,ApplicationStrategyNetwork.monitoringServer.app[0],packetReceived:count,source,packetReceived,,,,,,,
PUB_T60-2-20260914-20:35:24-2352,attr,ApplicationStrategyNetwork.monitoringServer.app[0],packetReceived:count,title,"packets received, count",,,,,,,
PUB_T60-3-20260914-20:35:26-2357,scalar,ApplicationStrategyNetwork.sensor[0].app[0],packetSent:count,,,10,,,,,,
PUB_T60-3-20260914-20:35:26-2357,attr,ApplicationStrategyNetwork.sensor[0].app[0],packetSent:count,interpolationmode,none,,,,,,,
PUB_T60-3-20260914-20:35:26-2357,attr,ApplicationStrategyNetwork.sensor[0].app[0],packetSent:count,recordingmode,count,,,,,,,
PUB_T60-3-20260914-20:35:26-2357,attr,ApplicationStrategyNetwork.sensor[0].app[0],packetSent:count,source,packetSent,,,,,,,
PUB_T60-3-20260914-20:35:26-2357,attr,ApplicationStrategyNetwork.sensor[0].app[0],packetSent:count,title,"packets sent, count",,,,,,,
PUB_T60-3-20260914-20:35:26-2357,scalar,ApplicationStrategyNetwork.sensor[1].app[0],packetSent:count,,,10,,,,,,
PUB_T60-3-20260914-20:35:26-2357,attr,ApplicationStrategyNetwork.sensor[1].app[0],packetSent:count,interpolationmode,none,,,,,,,
PUB_T60-3-20260914-20:35:26-2357,attr,ApplicationStrategyNetwork.sensor[1].app[0],packetSent:count,recordingmode,count,,,,,,,
PUB_T60-3-20260914-20:35:26-2357,attr,ApplicationStrategyNetwork.sensor[1].app[0],packetSent:count,source,packetSent,,,,,,,
PUB_T60-3-20260914-20:35:26-2357,attr,ApplicationStrategyNetwork.sensor[1].app[0],packetSent:count,title,"packets sent, count",,,,,,,
PUB_T60-3-20260914-20:35:26-2357,scalar,ApplicationStrategyNetwork.sensor[2].app[0],packetSent:count,,,10,,,,,,
PUB_T60-3-20260914-20:35:26-2357,attr,ApplicationStrategyNetwork.sensor[2].app[0],packetSent:count,interpolationmode,none,,,,,,,
PUB_T60-3-20260914-20:35:26-2357,attr,ApplicationStrategyNetwork.sensor[2].app[0],packetSent:count,recordingmode,count,,,,,,,
PUB_T60-3-20260914-20:35:26-2357,attr,ApplicationStrategyNetwork.sensor[2].app[0],packetSent:count,source,packetSent,,,,,,,
PUB_T60-3-20260914-20:35:26-2357,attr,ApplicationStrategyNetwork.sensor[2].app[0],packetSent:count,title,"packets sent, count",,,,,,,
PUB_T60-3-20260914-20:35:26-2357,scalar,ApplicationStrategyNetwork.sensor[3].app[0],packetSent:count,,,10,,,,,,
PUB_T60-3-20260914-20:35:26-2357,attr,ApplicationStrategyNetwork.sensor[3].app[0],packetSent:count,interpolationmode,none,,,,,,,
PUB_T60-3-20260914-20:35:26-2357,attr,ApplicationStrategyNetwork.sensor[3].app[0],packetSent:count,recordingmode,count,,,,,,,
PUB_T60-3-20260914-20:35:26-2357,attr,ApplicationStrategyNetwork.sensor[3].app[0],packetSent:count,source,packetSent,,,,,,,
PUB_T60-3-20260914-20:35:26-2357,attr,ApplicationStrategyNetwork.sensor[3].app[0],packetSent:count,title,"packets sent, count",,,,,,,
PUB_T60-3-20260914-20:35:26-2357,scalar,ApplicationStrategyNetwork.sensor[4].app[0],packetSent:count,,,10,,,,,,
PUB_T60-3-20260914-20:35:26-2357,attr,ApplicationStrategyNetwork.sensor[4].app[0],packetSent:count,interpolationmode,none,,,,,,,
PUB_T60-3-20260914-20:35:26-2357,attr,ApplicationStrategyNetwork.sensor[4].app[0],packetSent:count,recordingmode,count,,,,,,,
PUB_T60-3-20260914-20:35:26-2357,attr,ApplicationStrategyNetwork.sensor[4].app[0],packetSent:count,source,packetSent,,,,,,,
PUB_T60-3-20260914-20:35:26-2357,attr,ApplicationStrategyNetwork.sensor[4].app[0],packetSent:count,title,"packets sent, count",,,,,,,
PUB_T60-3-20260914-20:35:26-2357,scalar,ApplicationStrategyNetwork.sensor[5].app[0],packetSent:count,,,10,,,,,,
PUB_T60-3-20260914-20:35:26-2357,attr,ApplicationStrategyNetwork.sensor[5].app[0],packetSent:count,interpolationmode,none,,,,,,,
PUB_T60-3-20260914-20:35:26-2357,attr,ApplicationStrategyNetwork.sensor[5].app[0],packetSent:count,recordingmode,count,,,,,,,
PUB_T60-3-20260914-20:35:26-2357,attr,ApplicationStrategyNetwork.sensor[5].app[0],packetSent:count,source,packetSent,,,,,,,
PUB_T60-3-20260914-20:35:26-2357,attr,ApplicationStrategyNetwork.sensor[5].app[0],packetSent:count,title,"packets sent, count",,,,,,,
PUB_T60-3-20260914-20:35:26-2357,scalar,ApplicationStrategyNetwork.sensor[6].app[0],packetSent:count,,,10,,,,,,
PUB_T60-3-20260914-20:35:26-2357,attr,ApplicationStrategyNetwork.sensor[6].app[0],packetSent:count,interpolationmode,none,,,,,,,
PUB_T60-3-20260914-20:35:26-2357,attr,ApplicationStrategyNetwork.sensor[6].app[0],packetSent:count,recordingmode,count,,,,,,,
PUB_T60-3-20260914-20:35:26-2357,attr,ApplicationStrategyNetwork.sensor[6].app[0],packetSent:count,source,packetSent,,,,,,,
PUB_T60-3-20260914-20:35:26-2357,attr,ApplicationStrategyNetwork.sensor[6].app[0],packetSent:count,title,"packets sent, count",,,,,,,
PUB_T60-3-20260914-20:35:26-2357,scalar,ApplicationStrategyNetwork.sensor[7].app[0],packetSent:count,,,10,,,,,,
PUB_T60-3-20260914-20:35:26-2357,attr,ApplicationStrategyNetwork.sensor[7].app[0],packetSent:count,interpolationmode,none,,,,,,,
PUB_T60-3-20260914-20:35:26-2357,attr,ApplicationStrategyNetwork.sensor[7].app[0],packetSent:count,recordingmode,count,,,,,,,
PUB_T60-3-20260914-20:35:26-2357,attr,ApplicationStrategyNetwork.sensor[7].app[0],packetSent:count,source,packetSent,,,,,,,
PUB_T60-3-20260914-20:35:26-2357,attr,ApplicationStrategyNetwork.sensor[7].app[0],packetSent:count,title,"packets sent, count",,,,,,,
PUB_T60-3-20260914-20:35:26-2357,scalar,ApplicationStrategyNetwork.sensor[8].app[0],packetSent:count,,,10,,,,,,
PUB_T60-3-20260914-20:35:26-2357,attr,ApplicationStrategyNetwork.sensor[8].app[0],packetSent:count,interpolationmode,none,,,,,,,
PUB_T60-3-20260914-20:35:26-2357,attr,ApplicationStrategyNetwork.sensor[8].app[0],packetSent:count,recordingmode,count,,,,,,,
PUB_T60-3-20260914-20:35:26-2357,attr,ApplicationStrategyNetwork.sensor[8].app[0],packetSent:count,source,packetSent,,,,,,,
PUB_T60-3-20260914-20:35:26-2357,attr,ApplicationStrategyNetwork.sensor[8].app[0],packetSent:count,title,"packets sent, count",,,,,,,
PUB_T60-3-20260914-20:35:26-2357,scalar,ApplicationStrategyNetwork.sensor[9].app[0],packetSent:count,,,10,,,,,,
PUB_T60-3-20260914-20:35:26-2357,attr,ApplicationStrategyNetwork.sensor[9].app[0],packetSent:count,interpolationmode,none,,,,,,,
PUB_T60-3-20260914-20:35:26-2357,attr,ApplicationStrategyNetwork.sensor[9].app[0],packetSent:count,recordingmode,count,,,,,,,
PUB_T60-3-20260914-20:35:26-2357,attr,ApplicationStrategyNetwork.sensor[9].app[0],packetSent:count,source,packetSent,,,,,,,
PUB_T60-3-20260914-20:35:26-2357,attr,ApplicationStrategyNetwork.sensor[9].app[0],packetSent:count,title,"packets sent, count",,,,,,,
PUB_T60-3-20260914-20:35:26-2357,scalar,ApplicationStrategyNetwork.sensor[10].app[0],packetSent:count,,,10,,,,,,
PUB_T60-3-20260914-20:35:26-2357,attr,ApplicationStrategyNetwork.sensor[10].app[0],packetSent:count,interpolationmode,none,,,,,,,
PUB_T60-3-20260914-20:35:26-2357,attr,ApplicationStrategyNetwork.sensor[10].app[0],packetSent:count,recordingmode,count,,,,,,,
PUB_T60-3-20260914-20:35:26-2357,attr,ApplicationStrategyNetwork.sensor[10].app[0],packetSent:count,source,packetSent,,,,,,,
PUB_T60-3-20260914-20:35:26-2357,attr,ApplicationStrategyNetwork.sensor[10].app[0],packetSent:count,title,"packets sent, count",,,,,,,
PUB_T60-3-20260914-20:35:26-2357,scalar,ApplicationStrategyNetwork.sensor[11].app[0],packetSent:count,,,10,,,,,,
PUB_T60-3-20260914-20:35:26-2357,attr,ApplicationStrategyNetwork.sensor[11].app[0],packetSent:count,interpolationmode,none,,,,,,,
PUB_T60-3-20260914-20:35:26-2357,attr,ApplicationStrategyNetwork.sensor[11].app[0],packetSent:count,recordingmode,count,,,,,,,
PUB_T60-3-20260914-20:35:26-2357,attr,ApplicationStrategyNetwork.sensor[11].app[0],packetSent:count,source,packetSent,,,,,,,
PUB_T60-3-20260914-20:35:26-2357,attr,ApplicationStrategyNetwork.sensor[11].app[0],packetSent:count,title,"packets sent, count",,,,,,,
PUB_T60-3-20260914-20:35:26-2357,scalar,ApplicationStrategyNetwork.monitoringServer.app[0],packetReceived:count,,,120,,,,,,
PUB_T60-3-20260914-20:35:26-2357,attr,ApplicationStrategyNetwork.monitoringServer.app[0],packetReceived:count,interpolationmode,none,,,,,,,
PUB_T60-3-20260914-20:35:26-2357,attr,ApplicationStrategyNetwork.monitoringServer.app[0],packetReceived:count,recordingmode,count,,,,,,,
PUB_T60-3-20260914-20:35:26-2357,attr,ApplicationStrategyNetwork.monitoringServer.app[0],packetReceived:count,source,packetReceived,,,,,,,
PUB_T60-3-20260914-20:35:26-2357,attr,ApplicationStrategyNetwork.monitoringServer.app[0],packetReceived:count,title,"packets received, count",,,,,,,
PUB_T60-4-20260914-20:35:27-2362,scalar,ApplicationStrategyNetwork.sensor[0].app[0],packetSent:count,,,10,,,,,,
PUB_T60-4-20260914-20:35:27-2362,attr,ApplicationStrategyNetwork.sensor[0].app[0],packetSent:count,interpolationmode,none,,,,,,,
PUB_T60-4-20260914-20:35:27-2362,attr,ApplicationStrategyNetwork.sensor[0].app[0],packetSent:count,recordingmode,count,,,,,,,
PUB_T60-4-20260914-20:35:27-2362,attr,ApplicationStrategyNetwork.sensor[0].app[0],packetSent:count,source,packetSent,,,,,,,
PUB_T60-4-20260914-20:35:27-2362,attr,ApplicationStrategyNetwork.sensor[0].app[0],packetSent:count,title,"packets sent, count",,,,,,,
PUB_T60-4-20260914-20:35:27-2362,scalar,ApplicationStrategyNetwork.sensor[1].app[0],packetSent:count,,,10,,,,,,
PUB_T60-4-20260914-20:35:27-2362,attr,ApplicationStrategyNetwork.sensor[1].app[0],packetSent:count,interpolationmode,none,,,,,,,
PUB_T60-4-20260914-20:35:27-2362,attr,ApplicationStrategyNetwork.sensor[1].app[0],packetSent:count,recordingmode,count,,,,,,,
PUB_T60-4-20260914-20:35:27-2362,attr,ApplicationStrategyNetwork.sensor[1].app[0],packetSent:count,source,packetSent,,,,,,,
PUB_T60-4-20260914-20:35:27-2362,attr,ApplicationStrategyNetwork.sensor[1].app[0],packetSent:count,title,"packets sent, count",,,,,,,
PUB_T60-4-20260914-20:35:27-2362,scalar,ApplicationStrategyNetwork.sensor[2].app[0],packetSent:count,,,10,,,,,,
PUB_T60-4-20260914-20:35:27-2362,attr,ApplicationStrategyNetwork.sensor[2].app[0],packetSent:count,interpolationmode,none,,,,,,,
PUB_T60-4-20260914-20:35:27-2362,attr,ApplicationStrategyNetwork.sensor[2].app[0],packetSent:count,recordingmode,count,,,,,,,
PUB_T60-4-20260914-20:35:27-2362,attr,ApplicationStrategyNetwork.sensor[2].app[0],packetSent:count,source,packetSent,,,,,,,
PUB_T60-4-20260914-20:35:27-2362,attr,ApplicationStrategyNetwork.sensor[2].app[0],packetSent:count,title,"packets sent, count",,,,,,,
PUB_T60-4-20260914-20:35:27-2362,scalar,ApplicationStrategyNetwork.sensor[3].app[0],packetSent:count,,,10,,,,,,
PUB_T60-4-20260914-20:35:27-2362,attr,ApplicationStrategyNetwork.sensor[3].app[0],packetSent:count,interpolationmode,none,,,,,,,
PUB_T60-4-20260914-20:35:27-2362,attr,ApplicationStrategyNetwork.sensor[3].app[0],packetSent:count,recordingmode,count,,,,,,,
PUB_T60-4-20260914-20:35:27-2362,attr,ApplicationStrategyNetwork.sensor[3].app[0],packetSent:count,source,packetSent,,,,,,,
PUB_T60-4-20260914-20:35:27-2362,attr,ApplicationStrategyNetwork.sensor[3].app[0],packetSent:count,title,"packets sent, count",,,,,,,
PUB_T60-4-20260914-20:35:27-2362,scalar,ApplicationStrategyNetwork.sensor[4].app[0],packetSent:count,,,10,,,,,,
PUB_T60-4-20260914-20:35:27-2362,attr,ApplicationStrategyNetwork.sensor[4].app[0],packetSent:count,interpolationmode,none,,,,,,,
PUB_T60-4-20260914-20:35:27-2362,attr,ApplicationStrategyNetwork.sensor[4].app[0],packetSent:count,recordingmode,count,,,,,,,
PUB_T60-4-20260914-20:35:27-2362,attr,ApplicationStrategyNetwork.sensor[4].app[0],packetSent:count,source,packetSent,,,,,,,
PUB_T60-4-20260914-20:35:27-2362,attr,ApplicationStrategyNetwork.sensor[4].app[0],packetSent:count,title,"packets sent, count",,,,,,,
PUB_T60-4-20260914-20:35:27-2362,scalar,ApplicationStrategyNetwork.sensor[5].app[0],packetSent:count,,,10,,,,,,
PUB_T60-4-20260914-20:35:27-2362,attr,ApplicationStrategyNetwork.sensor[5].app[0],packetSent:count,interpolationmode,none,,,,,,,
PUB_T60-4-20260914-20:35:27-2362,attr,ApplicationStrategyNetwork.sensor[5].app[0],packetSent:count,recordingmode,count,,,,,,,
PUB_T60-4-20260914-20:35:27-2362,attr,ApplicationStrategyNetwork.sensor[5].app[0],packetSent:count,source,packetSent,,,,,,,
PUB_T60-4-20260914-20:35:27-2362,attr,ApplicationStrategyNetwork.sensor[5].app[0],packetSent:count,title,"packets sent, count",,,,,,,
PUB_T60-4-20260914-20:35:27-2362,scalar,ApplicationStrategyNetwork.sensor[6].app[0],packetSent:count,,,10,,,,,,
PUB_T60-4-20260914-20:35:27-2362,attr,ApplicationStrategyNetwork.sensor[6].app[0],packetSent:count,interpolationmode,none,,,,,,,
PUB_T60-4-20260914-20:35:27-2362,attr,ApplicationStrategyNetwork.sensor[6].app[0],packetSent:count,recordingmode,count,,,,,,,
PUB_T60-4-20260914-20:35:27-2362,attr,ApplicationStrategyNetwork.sensor[6].app[0],packetSent:count,source,packetSent,,,,,,,
PUB_T60-4-20260914-20:35:27-2362,attr,ApplicationStrategyNetwork.sensor[6].app[0],packetSent:count,title,"packets sent, count",,,,,,,
